date,comp,place,value,placeID
2021-03-06,P,Torino,517.8641161242447,0
2021-03-07,P,Torino,508.7251062639143,0
2021-03-08,P,Torino,498.6387201666064,0
2021-03-09,P,Torino,487.6991896670946,0
2021-03-10,P,Torino,475.8621303025386,0
2021-03-11,P,Torino,463.0512523104931,0
2021-03-12,P,Torino,449.3062054027423,0
2021-03-13,P,Torino,434.7317194951056,0
2021-03-14,P,Torino,419.4395726816837,0
2021-03-15,P,Torino,403.6028439625768,0
2021-03-16,P,Torino,387.41838825201023,0
2021-03-17,P,Torino,371.05235710731625,0
2021-03-18,P,Torino,354.64961622499993,0
2021-03-19,P,Torino,338.3154178964533,0
2021-03-20,P,Torino,322.1269213974203,0
2021-03-21,P,Torino,306.14506390365005,0
2021-03-22,P,Torino,291.00182900091596,0
2021-03-23,P,Torino,275.6423538781887,0
2021-03-24,P,Torino,260.77116251794774,0
2021-03-25,P,Torino,246.48604328121968,0
2021-03-26,P,Torino,232.82585710803065,0
2021-03-27,P,Torino,219.78320012359075,0
2021-03-28,P,Torino,207.7410968167884,0
2021-03-29,P,Torino,196.24193298461321,0
2021-03-30,P,Torino,184.94659297012456,0
2021-03-31,P,Torino,173.99108322815653,0
2021-04-01,P,Torino,163.29691849553285,0
2021-04-02,P,Torino,153.06652536076965,0
2021-04-03,P,Torino,143.4214407754662,0
2021-01-04,I,Torino,379.7362011243098,0
2021-01-05,I,Torino,374.86735244342754,0
2021-01-06,I,Torino,374.4802290747295,0
2021-01-07,I,Torino,379.62405457423836,0
2021-01-08,I,Torino,389.4372096293478,0
2021-01-09,I,Torino,402.54676880912797,0
2021-01-10,I,Torino,417.7880359621015,0
2021-01-11,I,Torino,434.3393618464977,0
2021-01-12,I,Torino,451.26879175494037,0
2021-01-13,I,Torino,467.4857828721973,0
2021-01-14,I,Torino,482.10568490434315,0
2021-01-15,I,Torino,494.5888878133097,0
2021-01-16,I,Torino,504.74485320495336,0
2021-01-17,I,Torino,512.2304991679362,0
2021-01-18,I,Torino,516.6851860994785,0
2021-01-19,I,Torino,517.8785733090434,0
2021-01-20,I,Torino,515.7312322024816,0
2021-01-21,I,Torino,510.3145366634941,0
2021-01-22,I,Torino,501.8499660372053,0
2021-01-23,I,Torino,490.6794838597754,0
2021-01-24,I,Torino,477.22900504787634,0
2021-01-25,I,Torino,461.962839756888,0
2021-01-26,I,Torino,445.34477197661795,0
2021-01-27,I,Torino,427.82910716360533,0
2021-01-28,I,Torino,409.8333601416112,0
2021-01-29,I,Torino,391.72389370857303,0
2021-01-30,I,Torino,373.8080266736946,0
2021-01-31,I,Torino,356.3362323435112,0
2021-02-01,I,Torino,339.51121678488306,0
2021-02-02,I,Torino,323.4849606825172,0
2021-02-03,I,Torino,308.36662105548817,0
2021-02-04,I,Torino,294.2319865804598,0
2021-02-05,I,Torino,281.127369465542,0
2021-02-06,I,Torino,269.07432436328116,0
2021-02-07,I,Torino,258.07502919796696,0
2021-02-08,I,Torino,248.10935716917203,0
2021-02-09,I,Torino,239.13681934326263,0
2021-02-10,I,Torino,231.10879066576584,0
2021-02-11,I,Torino,223.9423875563286,0
2021-02-12,I,Torino,217.54310900047247,0
2021-02-13,I,Torino,211.82590277999506,0
2021-02-14,I,Torino,206.72996197842608,0
2021-02-15,I,Torino,202.20533276755057,0
2021-02-16,I,Torino,198.20576512172124,0
2021-02-17,I,Torino,194.68896483143817,0
2021-02-18,I,Torino,191.60614670324392,0
2021-02-19,I,Torino,188.9047446838028,0
2021-02-20,I,Torino,186.53125520857228,0
2021-02-21,I,Torino,184.43216156403417,0
2021-02-22,I,Torino,182.5613802130112,0
2021-02-23,I,Torino,180.88403343999263,0
2021-02-24,I,Torino,179.36800656711765,0
2021-02-25,I,Torino,177.99849672073893,0
2021-02-26,I,Torino,176.76431415610048,0
2021-02-27,I,Torino,175.64376694194942,0
2021-02-28,I,Torino,174.59606026583697,0
2021-03-01,I,Torino,173.56924708242062,0
2021-03-02,I,Torino,172.50297741515476,0
2021-03-03,I,Torino,171.33752779546353,0
2021-03-04,I,Torino,170.01962042192375,0
2021-03-05,I,Torino,168.50244443991537,0
2021-03-06,I,Torino,166.75024119326733,0
2021-03-07,I,Torino,164.7379784419065,0
2021-03-08,I,Torino,162.45167596020227,0
2021-03-09,I,Torino,159.8905087509401,0
2021-03-10,I,Torino,157.05645145222928,0
2021-03-11,I,Torino,153.9437290485842,0
2021-03-12,I,Torino,150.54650449215464,0
2021-03-13,I,Torino,146.8678578164312,0
2021-03-14,I,Torino,142.91938382258624,0
2021-03-15,I,Torino,138.72119985546047,0
2021-03-16,I,Torino,134.3048569226699,0
2021-03-17,I,Torino,129.70863608738728,0
2021-03-18,I,Torino,124.97351730520559,0
2021-03-19,I,Torino,120.14006322755104,0
2021-03-20,I,Torino,115.24503546820536,0
2021-03-21,I,Torino,110.32103076478663,0
2021-03-22,I,Torino,105.44650320410065,0
2021-03-23,I,Torino,100.58382943544483,0
2021-03-24,I,Torino,95.76701163270809,0
2021-03-25,I,Torino,91.030226001811,0
2021-03-26,I,Torino,86.40406504359741,0
2021-03-27,I,Torino,81.91160881108333,0
2021-03-28,I,Torino,77.60391683232564,0
2021-03-29,I,Torino,73.47664962431352,0
2021-03-30,I,Torino,69.49539176309707,0
2021-03-31,I,Torino,65.66359628856371,0
2021-04-01,I,Torino,61.96030935320228,0
2021-04-02,I,Torino,58.38214884478173,0
2021-04-03,I,Torino,54.940526712161784,0
2021-01-04,A,Torino,3416.3792415213657,0
2021-01-05,A,Torino,3390.257167043273,0
2021-01-06,A,Torino,3381.1008328674943,0
2021-01-07,A,Torino,3396.755515050935,0
2021-01-08,A,Torino,3436.8573897507736,0
2021-01-09,A,Torino,3497.7733403281804,0
2021-01-10,A,Torino,3575.580370113302,0
2021-01-11,A,Torino,3666.986472939549,0
2021-01-12,A,Torino,3767.693090388984,0
2021-01-13,A,Torino,3872.152263949359,0
2021-01-14,A,Torino,3975.131784416566,0
2021-01-15,A,Torino,4072.528608158316,0
2021-01-16,A,Torino,4161.685567715251,0
2021-01-17,A,Torino,4239.422867848115,0
2021-01-18,A,Torino,4302.488866819277,0
2021-01-19,A,Torino,4348.200088314439,0
2021-01-20,A,Torino,4374.614992952017,0
2021-01-21,A,Torino,4380.614910412388,0
2021-01-22,A,Torino,4365.972950342896,0
2021-01-23,A,Torino,4331.2867246504575,0
2021-01-24,A,Torino,4277.85369319883,0
2021-01-25,A,Torino,4207.4802283772815,0
2021-01-26,A,Torino,4122.2877936184705,0
2021-01-27,A,Torino,4024.6308383957175,0
2021-01-28,A,Torino,3916.9350587041477,0
2021-01-29,A,Torino,3801.5800802962276,0
2021-01-30,A,Torino,3680.8091474358475,0
2021-01-31,A,Torino,3556.68490171196,0
2021-02-01,A,Torino,3431.0851392045715,0
2021-02-02,A,Torino,3305.6571492709472,0
2021-02-03,A,Torino,3181.8214580653685,0
2021-02-04,A,Torino,3060.792182798023,0
2021-02-05,A,Torino,2943.5817583070107,0
2021-02-06,A,Torino,2831.0129946869347,0
2021-02-07,A,Torino,2723.7385604630617,0
2021-02-08,A,Torino,2622.228419167063,0
2021-02-09,A,Torino,2526.7745666582846,0
2021-02-10,A,Torino,2437.5460533995856,0
2021-02-11,A,Torino,2354.4811231786857,0
2021-02-12,A,Torino,2277.3741399638884,0
2021-02-13,A,Torino,2205.972790017415,0
2021-02-14,A,Torino,2140.061584879553,0
2021-02-15,A,Torino,2079.428661592441,0
2021-02-16,A,Torino,2023.8464755307846,0
2021-02-17,A,Torino,1973.0800812747266,0
2021-02-18,A,Torino,1926.8472701822484,0
2021-02-19,A,Torino,1884.8284459261654,0
2021-02-20,A,Torino,1846.6797387097522,0
2021-02-21,A,Torino,1812.0389977713437,0
2021-02-22,A,Torino,1780.5602295662047,0
2021-02-23,A,Torino,1751.9380117660248,0
2021-02-24,A,Torino,1725.8776462918036,0
2021-02-25,A,Torino,1702.160886942182,0
2021-02-26,A,Torino,1680.5978680301453,0
2021-02-27,A,Torino,1660.9661795557374,0
2021-02-28,A,Torino,1642.9642279845398,0
2021-03-01,A,Torino,1626.2333588285467,0
2021-03-02,A,Torino,1610.3639950838901,0
2021-03-03,A,Torino,1594.9314370373284,0
2021-03-04,A,Torino,1579.5244574978524,0
2021-03-05,A,Torino,1563.7512128278856,0
2021-03-06,A,Torino,1547.2644182397235,0
2021-03-07,A,Torino,1529.7674666506887,0
2021-03-08,A,Torino,1511.021634839161,0
2021-03-09,A,Torino,1490.8611660660658,0
2021-03-10,A,Torino,1469.15489192293,0
2021-03-11,A,Torino,1445.7582484811335,0
2021-03-12,A,Torino,1420.5384465257794,0
2021-03-13,A,Torino,1393.4122736684767,0
2021-03-14,A,Torino,1364.348699070411,0
2021-03-15,A,Torino,1333.3717932527982,0
2021-03-16,A,Torino,1300.5764821705052,0
2021-03-17,A,Torino,1266.1125112806528,0
2021-03-18,A,Torino,1230.167489160854,0
2021-03-19,A,Torino,1192.951511521669,0
2021-03-20,A,Torino,1154.6787553278627,0
2021-03-21,A,Torino,1115.5606723052017,0
2021-03-22,A,Torino,1077.8801260372932,0
2021-03-23,A,Torino,1037.6189483160244,0
2021-03-24,A,Torino,997.1478407520742,0
2021-03-25,A,Torino,956.6996956400158,0
2021-03-26,A,Torino,916.5017658852724,0
2021-03-27,A,Torino,876.7548744623654,0
2021-03-28,A,Torino,839.2591701407598,0
2021-03-29,A,Torino,802.3762006990181,0
2021-03-30,A,Torino,764.7403882439158,0
2021-03-31,A,Torino,728.0584705401498,0
2021-04-01,A,Torino,692.2906454318097,0
2021-04-02,A,Torino,657.4523196662694,0
2021-04-03,A,Torino,623.6176957546322,0
2021-01-04,Q,Torino,579.3513703054343,0
2021-01-05,Q,Torino,580.3590321282702,0
2021-01-06,Q,Torino,580.9858713267373,0
2021-01-07,Q,Torino,581.8360636139643,0
2021-01-08,Q,Torino,583.4625800810968,0
2021-01-09,Q,Torino,586.2480466718924,0
2021-01-10,Q,Torino,590.4050153752114,0
2021-01-11,Q,Torino,596.0252734769502,0
2021-01-12,Q,Torino,603.1011496171976,0
2021-01-13,Q,Torino,611.5117059192486,0
2021-01-14,Q,Torino,621.0340658703348,0
2021-01-15,Q,Torino,631.3812655675168,0
2021-01-16,Q,Torino,642.2505084990909,0
2021-01-17,Q,Torino,653.3322515357945,0
2021-01-18,Q,Torino,664.2978101985038,0
2021-01-19,Q,Torino,674.8084654036028,0
2021-01-20,Q,Torino,684.5322166208132,0
2021-01-21,Q,Torino,693.159804450679,0
2021-01-22,Q,Torino,700.4198454763537,0
2021-01-23,Q,Torino,706.0911812655941,0
2021-01-24,Q,Torino,710.0106285621391,0
